Notes,Region,Region Code,State,State Code,Year,Year Code,Month,Month Code,Avg Daily Max Air Temperature (F),Avg Daily Min Air Temperature (F),Avg Daily Max Heat Index (F)
,Census Region 2: Midwest,CENS-R2,Iowa,19,2010,2010,Feb,2,25.74,12.52,Missing
,Census Region 2: Midwest,CENS-R2,Iowa,19,2010,2010,Mar,3,47.22,29.84,Missing
,Census Region 2: Midwest,CENS-R2,Iowa,19,2010,2010,Apr,4,66.65,45.33,81.03
,Census Region 2: Midwest,CENS-R2,Iowa,19,2010,2010,May,5,71.04,51.76,88.62
,Census Region 2: Midwest,CENS-R2,Iowa,19,2010,2010,Jun,6,82.3,63.82,91.27
,Census Region 2: Midwest,CENS-R2,Iowa,19,2010,2010,Jul,7,85.57,66.72,93.86
,Census Region 2: Midwest,CENS-R2,Iowa,19,2010,2010,Aug,8,87.89,66.06,98.08
,Census Region 2: Midwest,CENS-R2,Iowa,19,2010,2010,Sep,9,75.7,53.03,86.22
,Census Region 2: Midwest,CENS-R2,Iowa,19,2010,2010,Oct,10,68.05,42.81,82.8
,Census Region 2: Midwest,CENS-R2,Iowa,19,2010,2010,Nov,11,47.88,29.97,Missing
,Census Region 2: Midwest,CENS-R2,Iowa,19,2010,2010,Dec,12,26.25,13.3,Missing
Total,Census Region 2: Midwest,CENS-R2,Iowa,19,2010,2010,,,58.8,40.23,92.78
,Census Region 2: Midwest,CENS-R2,Iowa,19,2011,2011,Jan,1,21.52,8.74,Missing
,Census Region 2: Midwest,CENS-R2,Iowa,19,2011,2011,Feb,2,29.54,14.15,Missing
,Census Region 2: Midwest,CENS-R2,Iowa,19,2011,2011,Mar,3,45.21,28.85,80.63
,Census Region 2: Midwest,CENS-R2,Iowa,19,2011,2011,Apr,4,59.79,40.57,84.71
,Census Region 2: Midwest,CENS-R2,Iowa,19,2011,2011,May,5,70.75,50.21,88.96
,Census Region 2: Midwest,CENS-R2,Iowa,19,2011,2011,Jun,6,82.42,61.61,92.2
,Census Region 2: Midwest,CENS-R2,Iowa,19,2011,2011,Jul,7,95.12,71.08,102.26
,Census Region 2: Midwest,CENS-R2,Iowa,19,2011,2011,Aug,8,92.19,63.45,92.8
,Census Region 2: Midwest,CENS-R2,Iowa,19,2011,2011,Sep,9,75.74,49.74,88.53
,Census Region 2: Midwest,CENS-R2,Iowa,19,2011,2011,Oct,10,68.81,43.54,82.07
,Census Region 2: Midwest,CENS-R2,Iowa,19,2011,2011,Nov,11,50.87,30.99,Missing
,Census Region 2: Midwest,CENS-R2,Iowa,19,2011,2011,Dec,12,35.93,23.45,Missing
Total,Census Region 2: Midwest,CENS-R2,Iowa,19,2011,2011,,,60.84,40.69,93.82
Total,Census Region 2: Midwest,CENS-R2,Iowa,19,,,,,57.82,40.01,90.72
,Census Region 2: Midwest,CENS-R2,Kansas,20,1979,1979,Jan,1,21.64,5.51,Missing
,Census Region 2: Midwest,CENS-R2,Kansas,20,1979,1979,Feb,2,30.8,11.58,Missing
,Census Region 2: Midwest,CENS-R2,Kansas,20,1979,1979,Mar,3,54.04,33.88,79.61
,Census Region 2: Midwest,CENS-R2,Kansas,20,1979,1979,Apr,4,64.72,41.72,81.54
,Census Region 2: Midwest,CENS-R2,Kansas,20,1979,1979,May,5,73.75,51.96,83.8
,Census Region 2: Midwest,CENS-R2,Kansas,20,1979,1979,Jun,6,86.49,62.97,90.53
,Census Region 2: Midwest,CENS-R2,Kansas,20,1979,1979,Jul,7,90.53,69.44,94.67
,Census Region 2: Midwest,CENS-R2,Kansas,20,1979,1979,Aug,8,90.13,66.09,92.32
,Census Region 2: Midwest,CENS-R2,Kansas,20,1979,1979,Sep,9,87.52,59.2,88.12
,Census Region 2: Midwest,CENS-R2,Kansas,20,1979,1979,Oct,10,75.01,49.07,83.96
,Census Region 2: Midwest,CENS-R2,Kansas,20,1979,1979,Nov,11,49.6,31.56,Missing
,Census Region 2: Midwest,CENS-R2,Kansas,20,1979,1979,Dec,12,46.39,27.88,Missing
Total,Census Region 2: Midwest,CENS-R2,Kansas,20,1979,1979,,,64.41,42.76,90.24
,Census Region 2: Midwest,CENS-R2,Kansas,20,1980,1980,Jan,1,37.15,22.31,Missing
,Census Region 2: Midwest,CENS-R2,Kansas,20,1980,1980,Feb,2,34.63,18.33,Missing
,Census Region 2: Midwest,CENS-R2,Kansas,20,1980,1980,Mar,3,48.49,29.32,Missing
,Census Region 2: Midwest,CENS-R2,Kansas,20,1980,1980,Apr,4,63.76,42.08,81.33
,Census Region 2: Midwest,CENS-R2,Kansas,20,1980,1980,May,5,74.58,54.12,86.7
,Census Region 2: Midwest,CENS-R2,Kansas,20,1980,1980,Jun,6,91.87,66.89,95.21
,Census Region 2: Midwest,CENS-R2,Kansas,20,1980,1980,Jul,7,102.73,75.01,101.5
,Census Region 2: Midwest,CENS-R2,Kansas,20,1980,1980,Aug,8,95.93,71.18,96.91
,Census Region 2: Midwest,CENS-R2,Kansas,20,1980,1980,Sep,9,87.29,61.07,90.75
,Census Region 2: Midwest,CENS-R2,Kansas,20,1980,1980,Oct,10,71.1,46.32,82.41
,Census Region 2: Midwest,CENS-R2,Kansas,20,1980,1980,Nov,11,57.66,35.78,79.53
,Census Region 2: Midwest,CENS-R2,Kansas,20,1980,1980,Dec,12,46.6,26.44,Missing
Total,Census Region 2: Midwest,CENS-R2,Kansas,20,1980,1980,,,67.75,45.83,94.5
,Census Region 2: Midwest,CENS-R2,Kansas,20,1981,1981,Jan,1,43.93,24.81,Missing
,Census Region 2: Midwest,CENS-R2,Kansas,20,1981,1981,Feb,2,46.88,25.03,78.42
,Census Region 2: Midwest,CENS-R2,Kansas,20,1981,1981,Mar,3,58.09,37.5,79.09
,Census Region 2: Midwest,CENS-R2,Kansas,20,1981,1981,Apr,4,76.4,49.56,84.1
,Census Region 2: Midwest,CENS-R2,Kansas,20,1981,1981,May,5,72.78,51.66,82.82
,Census Region 2: Midwest,CENS-R2,Kansas,20,1981,1981,Jun,6,89.87,67.25,93.1
,Census Region 2: Midwest,CENS-R2,Kansas,20,1981,1981,Jul,7,93.14,72.4,96.48
,Census Region 2: Midwest,CENS-R2,Kansas,20,1981,1981,Aug,8,88.78,67.32,91.32
,Census Region 2: Midwest,CENS-R2,Kansas,20,1981,1981,Sep,9,84.49,59.83,86.76
,Census Region 2: Midwest,CENS-R2,Kansas,20,1981,1981,Oct,10,68.13,47.19,83.84
,Census Region 2: Midwest,CENS-R2,Kansas,20,1981,1981,Nov,11,56.46,37.31,Missing
,Census Region 2: Midwest,CENS-R2,Kansas,20,1981,1981,Dec,12,42.3,25.07,Missing
Total,Census Region 2: Midwest,CENS-R2,Kansas,20,1981,1981,,,68.52,47.19,90.69
,Census Region 2: Midwest,CENS-R2,Kansas,20,1982,1982,Jan,1,30.38,13.27,Missing
,Census Region 2: Midwest,CENS-R2,Kansas,20,1982,1982,Feb,2,35.47,18.05,Missing
,Census Region 2: Midwest,CENS-R2,Kansas,20,1982,1982,Mar,3,54.76,33.76,82.02
,Census Region 2: Midwest,CENS-R2,Kansas,20,1982,1982,Apr,4,63.24,39.03,81.55
,Census Region 2: Midwest,CENS-R2,Kansas,20,1982,1982,May,5,75.96,55.74,83.8
,Census Region 2: Midwest,CENS-R2,Kansas,20,1982,1982,Jun,6,80.1,61.38,87.74
,Census Region 2: Midwest,CENS-R2,Kansas,20,1982,1982,Jul,7,91.24,71.04,95.02
,Census Region 2: Midwest,CENS-R2,Kansas,20,1982,1982,Aug,8,92.02,68.76,96.06
,Census Region 2: Midwest,CENS-R2,Kansas,20,1982,1982,Sep,9,84.04,59.67,89
,Census Region 2: Midwest,CENS-R2,Kansas,20,1982,1982,Oct,10,70.78,46.75,83.81
,Census Region 2: Midwest,CENS-R2,Kansas,20,1982,1982,Nov,11,53.29,32.09,81.01
,Census Region 2: Midwest,CENS-R2,Kansas,20,1982,1982,Dec,12,43.94,27.14,Missing
Total,Census Region 2: Midwest,CENS-R2,Kansas,20,1982,1982,,,64.78,44.06,91.49
,Census Region 2: Midwest,CENS-R2,Kansas,20,1983,1983,Jan,1,37.48,23.22,Missing
,Census Region 2: Midwest,CENS-R2,Kansas,20,1983,1983,Feb,2,42.07,26.13,Missing
,Census Region 2: Midwest,CENS-R2,Kansas,20,1983,1983,Mar,3,52.41,34.75,Missing
,Census Region 2: Midwest,CENS-R2,Kansas,20,1983,1983,Apr,4,57.02,37.79,80.1
,Census Region 2: Midwest,CENS-R2,Kansas,20,1983,1983,May,5,70.76,50.23,84.09
,Census Region 2: Midwest,CENS-R2,Kansas,20,1983,1983,Jun,6,82.54,62.97,88.45
,Census Region 2: Midwest,CENS-R2,Kansas,20,1983,1983,Jul,7,94.72,70.15,96.78
,Census Region 2: Midwest,CENS-R2,Kansas,20,1983,1983,Aug,8,99.53,73.42,100.29
,Census Region 2: Midwest,CENS-R2,Kansas,20,1983,1983,Sep,9,86.65,61.1,90.81
,Census Region 2: Midwest,CENS-R2,Kansas,20,1983,1983,Oct,10,70.35,49.81,83.13
,Census Region 2: Midwest,CENS-R2,Kansas,20,1983,1983,Nov,11,53.95,35.4,81.94
,Census Region 2: Midwest,CENS-R2,Kansas,20,1983,1983,Dec,12,21.13,6.19,Missing
Total,Census Region 2: Midwest,CENS-R2,Kansas,20,1983,1983,,,64.17,44.36,93.88
,Census Region 2: Midwest,CENS-R2,Kansas,20,1984,1984,Jan,1,31.7,17.2,Missing
,Census Region 2: Midwest,CENS-R2,Kansas,20,1984,1984,Feb,2,48.81,30.58,Missing
,Census Region 2: Midwest,CENS-R2,Kansas,20,1984,1984,Mar,3,48.78,31.78,79.14
,Census Region 2: Midwest,CENS-R2,Kansas,20,1984,1984,Apr,4,59.29,40.35,81.81
,Census Region 2: Midwest,CENS-R2,Kansas,20,1984,1984,May,5,73.52,51.85,85.21
,Census Region 2: Midwest,CENS-R2,Kansas,20,1984,1984,Jun,6,87.4,66.8,90.63
,Census Region 2: Midwest,CENS-R2,Kansas,20,1984,1984,Jul,7,92.85,68.3,93.74
,Census Region 2: Midwest,CENS-R2,Kansas,20,1984,1984,Aug,8,96.5,69.92,95.81
,Census Region 2: Midwest,CENS-R2,Kansas,20,1984,1984,Sep,9,82.09,56.58,89.87
,Census Region 2: Midwest,CENS-R2,Kansas,20,1984,1984,Oct,10,66.99,47.87,81.53
,Census Region 2: Midwest,CENS-R2,Kansas,20,1984,1984,Nov,11,54.48,33.57,Missing
,Census Region 2: Midwest,CENS-R2,Kansas,20,1984,1984,Dec,12,42.36,25.71,Missing
Total,Census Region 2: Midwest,CENS-R2,Kansas,20,1984,1984,,,65.43,45.08,92.1
,Census Region 2: Midwest,CENS-R2,Kansas,20,1985,1985,Jan,1,29.04,13.66,Missing
,Census Region 2: Midwest,CENS-R2,Kansas,20,1985,1985,Feb,2,34.97,18.64,Missing
,Census Region 2: Midwest,CENS-R2,Kansas,20,1985,1985,Mar,3,58.44,37.2,Missing
,Census Region 2: Midwest,CENS-R2,Kansas,20,1985,1985,Apr,4,70.43,48,81.65
,Census Region 2: Midwest,CENS-R2,Kansas,20,1985,1985,May,5,78.48,56.51,85.72
,Census Region 2: Midwest,CENS-R2,Kansas,20,1985,1985,Jun,6,84.82,61.73,90.36
,Census Region 2: Midwest,CENS-R2,Kansas,20,1985,1985,Jul,7,93.52,70.33,94.32
,Census Region 2: Midwest,CENS-R2,Kansas,20,1985,1985,Aug,8,90.12,66.34,93.73
,Census Region 2: Midwest,CENS-R2,Kansas,20,1985,1985,Sep,9,79.25,57.38,92.42
,Census Region 2: Midwest,CENS-R2,Kansas,20,1985,1985,Oct,10,67.76,47.46,81.27
,Census Region 2: Midwest,CENS-R2,Kansas,20,1985,1985,Nov,11,45.78,27.96,Missing
,Census Region 2: Midwest,CENS-R2,Kansas,20,1985,1985,Dec,12,32.34,17.15,Missing
Total,Census Region 2: Midwest,CENS-R2,Kansas,20,1985,1985,,,63.91,43.68,91.78
,Census Region 2: Midwest,CENS-R2,Kansas,20,1986,1986,Jan,1,46.94,27.09,Missing
,Census Region 2: Midwest,CENS-R2,Kansas,20,1986,1986,Feb,2,43.69,25.94,Missing
,Census Region 2: Midwest,CENS-R2,Kansas,20,1986,1986,Mar,3,62.74,39.24,81.21
,Census Region 2: Midwest,CENS-R2,Kansas,20,1986,1986,Apr,4,70.61,46.22,83.6
,Census Region 2: Midwest,CENS-R2,Kansas,20,1986,1986,May,5,77.8,55.75,84.07
,Census Region 2: Midwest,CENS-R2,Kansas,20,1986,1986,Jun,6,88.08,68.85,91.23
,Census Region 2: Midwest,CENS-R2,Kansas,20,1986,1986,Jul,7,95.18,71.88,97.61
,Census Region 2: Midwest,CENS-R2,Kansas,20,1986,1986,Aug,8,87.99,66.3,91.39
,Census Region 2: Midwest,CENS-R2,Kansas,20,1986,1986,Sep,9,83.82,62.73,87.95
,Census Region 2: Midwest,CENS-R2,Kansas,20,1986,1986,Oct,10,66.92,48.09,81.29
,Census Region 2: Midwest,CENS-R2,Kansas,20,1986,1986,Nov,11,49.44,30.25,Missing
,Census Region 2: Midwest,CENS-R2,Kansas,20,1986,1986,Dec,12,43.04,27.88,Missing
Total,Census Region 2: Midwest,CENS-R2,Kansas,20,1986,1986,,,68.17,47.65,90.84
,Census Region 2: Midwest,CENS-R2,Kansas,20,1987,1987,Jan,1,38.1,23.37,Missing
,Census Region 2: Midwest,CENS-R2,Kansas,20,1987,1987,Feb,2,48.52,33.05,Missing
,Census Region 2: Midwest,CENS-R2,Kansas,20,1987,1987,Mar,3,54.83,35.4,Missing
,Census Region 2: Midwest,CENS-R2,Kansas,20,1987,1987,Apr,4,67.05,44.6,82.92
,Census Region 2: Midwest,CENS-R2,Kansas,20,1987,1987,May,5,78.67,58.87,83.97
,Census Region 2: Midwest,CENS-R2,Kansas,20,1987,1987,Jun,6,86.36,66.96,89.59
,Census Region 2: Midwest,CENS-R2,Kansas,20,1987,1987,Jul,7,90.91,68.79,95.14
,Census Region 2: Midwest,CENS-R2,Kansas,20,1987,1987,Aug,8,88.81,67.03,94.56
,Census Region 2: Midwest,CENS-R2,Kansas,20,1987,1987,Sep,9,82.06,59.82,84.93
,Census Region 2: Midwest,CENS-R2,Kansas,20,1987,1987,Oct,10,67.21,43.54,82.24
,Census Region 2: Midwest,CENS-R2,Kansas,20,1987,1987,Nov,11,55.61,36.91,79.64
,Census Region 2: Midwest,CENS-R2,Kansas,20,1987,1987,Dec,12,42,25.76,Missing
Total,Census Region 2: Midwest,CENS-R2,Kansas,20,1987,1987,,,66.76,47.07,89.94
,Census Region 2: Midwest,CENS-R2,Kansas,20,1988,1988,Jan,1,34.18,17.93,Missing
,Census Region 2: Midwest,CENS-R2,Kansas,20,1988,1988,Feb,2,43.5,23.76,Missing
,Census Region 2: Midwest,CENS-R2,Kansas,20,1988,1988,Mar,3,55.11,33.06,78.98
,Census Region 2: Midwest,CENS-R2,Kansas,20,1988,1988,Apr,4,65.9,41.58,80.64
,Census Region 2: Midwest,CENS-R2,Kansas,20,1988,1988,May,5,79.47,56.08,84.57
,Census Region 2: Midwest,CENS-R2,Kansas,20,1988,1988,Jun,6,92.8,67.67,93.25
,Census Region 2: Midwest,CENS-R2,Kansas,20,1988,1988,Jul,7,92.8,70.75,94.79
,Census Region 2: Midwest,CENS-R2,Kansas,20,1988,1988,Aug,8,95.51,70.44,96.64
,Census Region 2: Midwest,CENS-R2,Kansas,20,1988,1988,Sep,9,83.97,59.19,87.57
,Census Region 2: Midwest,CENS-R2,Kansas,20,1988,1988,Oct,10,67.65,45.87,81.26
,Census Region 2: Midwest,CENS-R2,Kansas,20,1988,1988,Nov,11,57.33,34.98,79.17
,Census Region 2: Midwest,CENS-R2,Kansas,20,1988,1988,Dec,12,47.61,26.58,Missing
Total,Census Region 2: Midwest,CENS-R2,Kansas,20,1988,1988,,,68.04,45.72,91.75
,Census Region 2: Midwest,CENS-R2,Kansas,20,1989,1989,Jan,1,48.57,26.98,Missing
,Census Region 2: Midwest,CENS-R2,Kansas,20,1989,1989,Feb,2,34.01,16.75,Missing
,Census Region 2: Midwest,CENS-R2,Kansas,20,1989,1989,Mar,3,58.72,32.15,81.26
,Census Region 2: Midwest,CENS-R2,Kansas,20,1989,1989,Apr,4,71.17,45.54,88.6
,Census Region 2: Midwest,CENS-R2,Kansas,20,1989,1989,May,5,77.63,54.09,88.4
,Census Region 2: Midwest,CENS-R2,Kansas,20,1989,1989,Jun,6,82,62.43,87.74
,Census Region 2: Midwest,CENS-R2,Kansas,20,1989,1989,Jul,7,89.67,69.22,91.42
,Census Region 2: Midwest,CENS-R2,Kansas,20,1989,1989,Aug,8,88.57,67.64,91.37
,Census Region 2: Midwest,CENS-R2,Kansas,20,1989,1989,Sep,9,76.15,54.89,88.97
,Census Region 2: Midwest,CENS-R2,Kansas,20,1989,1989,Oct,10,70.35,47.22,82.59
,Census Region 2: Midwest,CENS-R2,Kansas,20,1989,1989,Nov,11,57.44,33.6,Missing
,Census Region 2: Midwest,CENS-R2,Kansas,20,1989,1989,Dec,12,35.31,15.76,Missing
Total,Census Region 2: Midwest,CENS-R2,Kansas,20,1989,1989,,,66,44.02,89.37
,Census Region 2: Midwest,CENS-R2,Kansas,20,1990,1990,Jan,1,46.03,27.43,Missing
,Census Region 2: Midwest,CENS-R2,Kansas,20,1990,1990,Feb,2,46.99,28.08,Missing
,Census Region 2: Midwest,CENS-R2,Kansas,20,1990,1990,Mar,3,57.11,38.13,82.52
,Census Region 2: Midwest,CENS-R2,Kansas,20,1990,1990,Apr,4,64.77,42.91,83.17
,Census Region 2: Midwest,CENS-R2,Kansas,20,1990,1990,May,5,73.32,51.96,85.15
,Census Region 2: Midwest,CENS-R2,Kansas,20,1990,1990,Jun,6,91.35,68.44,95.78
,Census Region 2: Midwest,CENS-R2,Kansas,20,1990,1990,Jul,7,91.04,69,93.7
,Census Region 2: Midwest,CENS-R2,Kansas,20,1990,1990,Aug,8,91.15,68.49,93.53
,Census Region 2: Midwest,CENS-R2,Kansas,20,1990,1990,Sep,9,86.59,62.31,90.98
,Census Region 2: Midwest,CENS-R2,Kansas,20,1990,1990,Oct,10,70.59,45.49,82.5
,Census Region 2: Midwest,CENS-R2,Kansas,20,1990,1990,Nov,11,60.97,37.99,80.29
,Census Region 2: Midwest,CENS-R2,Kansas,20,1990,1990,Dec,12,38.22,19.75,Missing
Total,Census Region 2: Midwest,CENS-R2,Kansas,20,1990,1990,,,68.27,46.75,92.29
,Census Region 2: Midwest,CENS-R2,Kansas,20,1991,1991,Jan,1,35.06,18.76,Missing
,Census Region 2: Midwest,CENS-R2,Kansas,20,1991,1991,Feb,2,55.05,32.08,Missing
,Census Region 2: Midwest,CENS-R2,Kansas,20,1991,1991,Mar,3,61.23,36.98,80.54
,Census Region 2: Midwest,CENS-R2,Kansas,20,1991,1991,Apr,4,70.58,46.53,81.39
,Census Region 2: Midwest,CENS-R2,Kansas,20,1991,1991,May,5,82.93,59.63,87.95
,Census Region 2: Midwest,CENS-R2,Kansas,20,1991,1991,Jun,6,90.9,68.21,92.4
,Census Region 2: Midwest,CENS-R2,Kansas,20,1991,1991,Jul,7,96.27,71.12,96.06
,Census Region 2: Midwest,CENS-R2,Kansas,20,1991,1991,Aug,8,92.27,68.6,92.5
,Census Region 2: Midwest,CENS-R2,Kansas,20,1991,1991,Sep,9,82.38,58.86,87.56
,Census Region 2: Midwest,CENS-R2,Kansas,20,1991,1991,Oct,10,73.1,46.42,83.64
,Census Region 2: Midwest,CENS-R2,Kansas,20,1991,1991,Nov,11,46.83,28.79,Missing
,Census Region 2: Midwest,CENS-R2,Kansas,20,1991,1991,Dec,12,45.44,30.25,Missing
Total,Census Region 2: Midwest,CENS-R2,Kansas,20,1991,1991,,,69.42,47.27,90.5
,Census Region 2: Midwest,CENS-R2,Kansas,20,1992,1992,Jan,1,46.7,29.38,Missing
,Census Region 2: Midwest,CENS-R2,Kansas,20,1992,1992,Feb,2,53.56,34.69,Missing
,Census Region 2: Midwest,CENS-R2,Kansas,20,1992,1992,Mar,3,60.05,38.39,Missing
,Census Region 2: Midwest,CENS-R2,Kansas,20,1992,1992,Apr,4,69.09,44.85,83.23
,Census Region 2: Midwest,CENS-R2,Kansas,20,1992,1992,May,5,75.04,53.08,83.05
,Census Region 2: Midwest,CENS-R2,Kansas,20,1992,1992,Jun,6,81.47,62.68,87.05
,Census Region 2: Midwest,CENS-R2,Kansas,20,1992,1992,Jul,7,88.88,68.43,92.86
,Census Region 2: Midwest,CENS-R2,Kansas,20,1992,1992,Aug,8,83.64,63.16,89.88
,Census Region 2: Midwest,CENS-R2,Kansas,20,1992,1992,Sep,9,81.91,57.88,88.04
,Census Region 2: Midwest,CENS-R2,Kansas,20,1992,1992,Oct,10,70.53,47.27,81.53
,Census Region 2: Midwest,CENS-R2,Kansas,20,1992,1992,Nov,11,47.65,33.32,Missing
,Census Region 2: Midwest,CENS-R2,Kansas,20,1992,1992,Dec,12,38.94,23.8,Missing
Total,Census Region 2: Midwest,CENS-R2,Kansas,20,1992,1992,,,66.49,46.44,88.28
,Census Region 2: Midwest,CENS-R2,Kansas,20,1993,1993,Jan,1,31.71,18.94,Missing
,Census Region 2: Midwest,CENS-R2,Kansas,20,1993,1993,Feb,2,36.18,22.2,Missing
,Census Region 2: Midwest,CENS-R2,Kansas,20,1993,1993,Mar,3,51.59,33.44,Missing
,Census Region 2: Midwest,CENS-R2,Kansas,20,1993,1993,Apr,4,61.76,41.58,80.45
,Census Region 2: Midwest,CENS-R2,Kansas,20,1993,1993,May,5,72.85,54.3,84.13
,Census Region 2: Midwest,CENS-R2,Kansas,20,1993,1993,Jun,6,84.18,63.97,89.81
,Census Region 2: Midwest,CENS-R2,Kansas,20,1993,1993,Jul,7,89.4,71.17,95.28
,Census Region 2: Midwest,CENS-R2,Kansas,20,1993,1993,Aug,8,88.2,68.62,95.7
,Census Region 2: Midwest,CENS-R2,Kansas,20,1993,1993,Sep,9,76.29,53.45,86.38
,Census Region 2: Midwest,CENS-R2,Kansas,20,1993,1993,Oct,10,64.68,44.27,83.59
,Census Region 2: Midwest,CENS-R2,Kansas,20,1993,1993,Nov,11,49.73,30.11,Missing
,Census Region 2: Midwest,CENS-R2,Kansas,20,1993,1993,Dec,12,45.85,29,Missing
Total,Census Region 2: Midwest,CENS-R2,Kansas,20,1993,1993,,,62.86,44.4,91.95
,Census Region 2: Midwest,CENS-R2,Kansas,20,1994,1994,Jan,1,37.49,20.78,Missing
,Census Region 2: Midwest,CENS-R2,Kansas,20,1994,1994,Feb,2,40.78,21.86,Missing
,Census Region 2: Midwest,CENS-R2,Kansas,20,1994,1994,Mar,3,59.93,36.88,80.27
,Census Region 2: Midwest,CENS-R2,Kansas,20,1994,1994,Apr,4,65.88,42.43,82.35
,Census Region 2: Midwest,CENS-R2,Kansas,20,1994,1994,May,5,78.61,55.28,85.35
,Census Region 2: Midwest,CENS-R2,Kansas,20,1994,1994,Jun,6,91.61,68.95,93.69
,Census Region 2: Midwest,CENS-R2,Kansas,20,1994,1994,Jul,7,90.17,68.57,92.09
,Census Region 2: Midwest,CENS-R2,Kansas,20,1994,1994,Aug,8,92.38,67.54,93.4
,Census Region 2: Midwest,CENS-R2,Kansas,20,1994,1994,Sep,9,83.72,59.18,86.81
,Census Region 2: Midwest,CENS-R2,Kansas,20,1994,1994,Oct,10,70.28,50.38,82.94
,Census Region 2: Midwest,CENS-R2,Kansas,20,1994,1994,Nov,11,55.06,36.37,Missing
,Census Region 2: Midwest,CENS-R2,Kansas,20,1994,1994,Dec,12,47.17,29.58,Missing
Total,Census Region 2: Midwest,CENS-R2,Kansas,20,1994,1994,,,67.91,46.63,90.39
,Census Region 2: Midwest,CENS-R2,Kansas,20,1995,1995,Jan,1,40.99,24.55,Missing
,Census Region 2: Midwest,CENS-R2,Kansas,20,1995,1995,Feb,2,50.09,30.63,Missing
,Census Region 2: Midwest,CENS-R2,Kansas,20,1995,1995,Mar,3,54.68,35.3,80.91
,Census Region 2: Midwest,CENS-R2,Kansas,20,1995,1995,Apr,4,63.29,41.38,81.31
,Census Region 2: Midwest,CENS-R2,Kansas,20,1995,1995,May,5,68.16,50.89,84.92
,Census Region 2: Midwest,CENS-R2,Kansas,20,1995,1995,Jun,6,81.71,63.1,87.51
,Census Region 2: Midwest,CENS-R2,Kansas,20,1995,1995,Jul,7,90.89,70.07,95.41
,Census Region 2: Midwest,CENS-R2,Kansas,20,1995,1995,Aug,8,93.13,70.28,97.99
,Census Region 2: Midwest,CENS-R2,Kansas,20,1995,1995,Sep,9,78.93,57.79,89.88
,Census Region 2: Midwest,CENS-R2,Kansas,20,1995,1995,Oct,10,70.28,45.69,81.78
,Census Region 2: Midwest,CENS-R2,Kansas,20,1995,1995,Nov,11,56.45,31.82,78.44
,Census Region 2: Midwest,CENS-R2,Kansas,20,1995,1995,Dec,12,41.11,23.57,Missing
Total,Census Region 2: Midwest,CENS-R2,Kansas,20,1995,1995,,,65.89,45.51,92.6
,Census Region 2: Midwest,CENS-R2,Kansas,20,1996,1996,Jan,1,31.58,15.79,Missing
,Census Region 2: Midwest,CENS-R2,Kansas,20,1996,1996,Feb,2,46.07,25.06,78.93
,Census Region 2: Midwest,CENS-R2,Kansas,20,1996,1996,Mar,3,50.06,26.92,78.97
,Census Region 2: Midwest,CENS-R2,Kansas,20,1996,1996,Apr,4,66.89,40.68,81.68
,Census Region 2: Midwest,CENS-R2,Kansas,20,1996,1996,May,5,80.31,57.04,90.2
,Census Region 2: Midwest,CENS-R2,Kansas,20,1996,1996,Jun,6,87.99,67.64,92.75
,Census Region 2: Midwest,CENS-R2,Kansas,20,1996,1996,Jul,7,90.55,69.61,94.5
,Census Region 2: Midwest,CENS-R2,Kansas,20,1996,1996,Aug,8,86.62,67.64,89.8
,Census Region 2: Midwest,CENS-R2,Kansas,20,1996,1996,Sep,9,77.3,56.79,86.89
,Census Region 2: Midwest,CENS-R2,Kansas,20,1996,1996,Oct,10,67.93,46.16,82.27
,Census Region 2: Midwest,CENS-R2,Kansas,20,1996,1996,Nov,11,48.95,31.14,Missing
,Census Region 2: Midwest,CENS-R2,Kansas,20,1996,1996,Dec,12,42.82,24.24,Missing
Total,Census Region 2: Midwest,CENS-R2,Kansas,20,1996,1996,,,64.8,44.11,90.83
,Census Region 2: Midwest,CENS-R2,Kansas,20,1997,1997,Jan,1,37.92,20.16,Missing
,Census Region 2: Midwest,CENS-R2,Kansas,20,1997,1997,Feb,2,42.75,27.1,Missing
,Census Region 2: Midwest,CENS-R2,Kansas,20,1997,1997,Mar,3,59.98,35.7,79.86
,Census Region 2: Midwest,CENS-R2,Kansas,20,1997,1997,Apr,4,59.22,39.59,80.5
,Census Region 2: Midwest,CENS-R2,Kansas,20,1997,1997,May,5,73.69,50.97,84.9
,Census Region 2: Midwest,CENS-R2,Kansas,20,1997,1997,Jun,6,84.73,65,89.54
,Census Region 2: Midwest,CENS-R2,Kansas,20,1997,1997,Jul,7,91.32,69.62,95.23
,Census Region 2: Midwest,CENS-R2,Kansas,20,1997,1997,Aug,8,87.92,67.3,92.21
,Census Region 2: Midwest,CENS-R2,Kansas,20,1997,1997,Sep,9,82.54,61.15,88.67
,Census Region 2: Midwest,CENS-R2,Kansas,20,1997,1997,Oct,10,67.84,47.6,85.51
,Census Region 2: Midwest,CENS-R2,Kansas,20,1997,1997,Nov,11,50.09,33.48,Missing
,Census Region 2: Midwest,CENS-R2,Kansas,20,1997,1997,Dec,12,37.65,26.07,Missing
Total,Census Region 2: Midwest,CENS-R2,Kansas,20,1997,1997,,,64.77,45.41,90.82
,Census Region 2: Midwest,CENS-R2,Kansas,20,1998,1998,Jan,1,40.39,25.57,Missing
