Notes,Region,Region Code,State,State Code,Year,Year Code,Month,Month Code,Avg Fine Particulate Matter (µg/m³)
,Census Region 3: South,CENS-R3,Kentucky,21,2003,2003,Jul,7,18.85
,Census Region 3: South,CENS-R3,Kentucky,21,2003,2003,Aug,8,22.39
,Census Region 3: South,CENS-R3,Kentucky,21,2003,2003,Sep,9,16.51
,Census Region 3: South,CENS-R3,Kentucky,21,2003,2003,Oct,10,13.12
,Census Region 3: South,CENS-R3,Kentucky,21,2003,2003,Nov,11,12.45
,Census Region 3: South,CENS-R3,Kentucky,21,2003,2003,Dec,12,10.48
Total,Census Region 3: South,CENS-R3,Kentucky,21,2003,2003,,,15.06
,Census Region 3: South,CENS-R3,Kentucky,21,2004,2004,Jan,1,11.22
,Census Region 3: South,CENS-R3,Kentucky,21,2004,2004,Feb,2,15.57
,Census Region 3: South,CENS-R3,Kentucky,21,2004,2004,Mar,3,11.87
,Census Region 3: South,CENS-R3,Kentucky,21,2004,2004,Apr,4,12.44
,Census Region 3: South,CENS-R3,Kentucky,21,2004,2004,May,5,13.26
,Census Region 3: South,CENS-R3,Kentucky,21,2004,2004,Jun,6,15.54
,Census Region 3: South,CENS-R3,Kentucky,21,2004,2004,Jul,7,18.62
,Census Region 3: South,CENS-R3,Kentucky,21,2004,2004,Aug,8,17.78
,Census Region 3: South,CENS-R3,Kentucky,21,2004,2004,Sep,9,17.47
,Census Region 3: South,CENS-R3,Kentucky,21,2004,2004,Oct,10,14.01
,Census Region 3: South,CENS-R3,Kentucky,21,2004,2004,Nov,11,10.36
,Census Region 3: South,CENS-R3,Kentucky,21,2004,2004,Dec,12,11.98
Total,Census Region 3: South,CENS-R3,Kentucky,21,2004,2004,,,14.17
,Census Region 3: South,CENS-R3,Kentucky,21,2005,2005,Jan,1,11.32
,Census Region 3: South,CENS-R3,Kentucky,21,2005,2005,Feb,2,15.05
,Census Region 3: South,CENS-R3,Kentucky,21,2005,2005,Mar,3,13.97
,Census Region 3: South,CENS-R3,Kentucky,21,2005,2005,Apr,4,12.2
,Census Region 3: South,CENS-R3,Kentucky,21,2005,2005,May,5,14.65
,Census Region 3: South,CENS-R3,Kentucky,21,2005,2005,Jun,6,19.06
,Census Region 3: South,CENS-R3,Kentucky,21,2005,2005,Jul,7,20.36
,Census Region 3: South,CENS-R3,Kentucky,21,2005,2005,Aug,8,21.05
,Census Region 3: South,CENS-R3,Kentucky,21,2005,2005,Sep,9,21.18
,Census Region 3: South,CENS-R3,Kentucky,21,2005,2005,Oct,10,15.61
,Census Region 3: South,CENS-R3,Kentucky,21,2005,2005,Nov,11,11.42
,Census Region 3: South,CENS-R3,Kentucky,21,2005,2005,Dec,12,13.96
Total,Census Region 3: South,CENS-R3,Kentucky,21,2005,2005,,,15.82
,Census Region 3: South,CENS-R3,Kentucky,21,2006,2006,Jan,1,9.99
,Census Region 3: South,CENS-R3,Kentucky,21,2006,2006,Feb,2,11.78
,Census Region 3: South,CENS-R3,Kentucky,21,2006,2006,Mar,3,13.78
,Census Region 3: South,CENS-R3,Kentucky,21,2006,2006,Apr,4,12.53
,Census Region 3: South,CENS-R3,Kentucky,21,2006,2006,May,5,12.49
,Census Region 3: South,CENS-R3,Kentucky,21,2006,2006,Jun,6,17.58
,Census Region 3: South,CENS-R3,Kentucky,21,2006,2006,Jul,7,22.29
,Census Region 3: South,CENS-R3,Kentucky,21,2006,2006,Aug,8,22.15
,Census Region 3: South,CENS-R3,Kentucky,21,2006,2006,Sep,9,14.61
,Census Region 3: South,CENS-R3,Kentucky,21,2006,2006,Oct,10,10.9
,Census Region 3: South,CENS-R3,Kentucky,21,2006,2006,Nov,11,13.9
,Census Region 3: South,CENS-R3,Kentucky,21,2006,2006,Dec,12,12.33
Total,Census Region 3: South,CENS-R3,Kentucky,21,2006,2006,,,14.55
,Census Region 3: South,CENS-R3,Kentucky,21,2007,2007,Jan,1,9.26
,Census Region 3: South,CENS-R3,Kentucky,21,2007,2007,Feb,2,12.57
,Census Region 3: South,CENS-R3,Kentucky,21,2007,2007,Mar,3,15.21
,Census Region 3: South,CENS-R3,Kentucky,21,2007,2007,Apr,4,11.3
,Census Region 3: South,CENS-R3,Kentucky,21,2007,2007,May,5,18.72
,Census Region 3: South,CENS-R3,Kentucky,21,2007,2007,Jun,6,17.88
,Census Region 3: South,CENS-R3,Kentucky,21,2007,2007,Jul,7,18.91
,Census Region 3: South,CENS-R3,Kentucky,21,2007,2007,Aug,8,22.29
,Census Region 3: South,CENS-R3,Kentucky,21,2007,2007,Sep,9,17.32
,Census Region 3: South,CENS-R3,Kentucky,21,2007,2007,Oct,10,10.77
,Census Region 3: South,CENS-R3,Kentucky,21,2007,2007,Nov,11,12.45
,Census Region 3: South,CENS-R3,Kentucky,21,2007,2007,Dec,12,12
Total,Census Region 3: South,CENS-R3,Kentucky,21,2007,2007,,,14.91
,Census Region 3: South,CENS-R3,Kentucky,21,2008,2008,Jan,1,11.32
,Census Region 3: South,CENS-R3,Kentucky,21,2008,2008,Feb,2,13.11
,Census Region 3: South,CENS-R3,Kentucky,21,2008,2008,Mar,3,13.1
,Census Region 3: South,CENS-R3,Kentucky,21,2008,2008,Apr,4,12.1
,Census Region 3: South,CENS-R3,Kentucky,21,2008,2008,May,5,12.07
,Census Region 3: South,CENS-R3,Kentucky,21,2008,2008,Jun,6,13.06
,Census Region 3: South,CENS-R3,Kentucky,21,2008,2008,Jul,7,17.24
,Census Region 3: South,CENS-R3,Kentucky,21,2008,2008,Aug,8,16.81
,Census Region 3: South,CENS-R3,Kentucky,21,2008,2008,Sep,9,14.85
,Census Region 3: South,CENS-R3,Kentucky,21,2008,2008,Oct,10,10.77
,Census Region 3: South,CENS-R3,Kentucky,21,2008,2008,Nov,11,12.86
,Census Region 3: South,CENS-R3,Kentucky,21,2008,2008,Dec,12,9.34
Total,Census Region 3: South,CENS-R3,Kentucky,21,2008,2008,,,13.05
,Census Region 3: South,CENS-R3,Kentucky,21,2009,2009,Jan,1,14.14
,Census Region 3: South,CENS-R3,Kentucky,21,2009,2009,Feb,2,12
,Census Region 3: South,CENS-R3,Kentucky,21,2009,2009,Mar,3,12.08
,Census Region 3: South,CENS-R3,Kentucky,21,2009,2009,Apr,4,11.67
,Census Region 3: South,CENS-R3,Kentucky,21,2009,2009,May,5,10.64
,Census Region 3: South,CENS-R3,Kentucky,21,2009,2009,Jun,6,14.46
,Census Region 3: South,CENS-R3,Kentucky,21,2009,2009,Jul,7,15.07
,Census Region 3: South,CENS-R3,Kentucky,21,2009,2009,Aug,8,14.95
