,FIPS,County,State,State Abbreviation,2010 Census,2011 Estimate,2012 Estimate,2013 Estimate,2014 Estimate,2015 Estimate,2016 Estimate,2017 Estimate
2771,48497,wise,texas,TX,59127,59953,60398,61008,61715,62864,64465,66181
2772,48499,wood,texas,TX,41964,42140,42444,42401,42818,43220,43823,44314
2773,48501,yoakum,texas,TX,7879,7960,8037,8206,8382,8623,8625,8568
2774,48503,young,texas,TX,18550,18346,18277,18358,18266,18146,18079,17979
2775,48505,zapata,texas,TX,14018,14223,14269,14393,14396,14516,14449,14322
2776,48507,zavala,texas,TX,11677,11865,12002,12187,12236,12296,12091,11948
2777,49001,beaver,utah,UT,6629,6558,6505,6462,6426,6344,6454,6386
2778,49003,box elder,utah,UT,49975,50240,50201,50734,51302,51821,52974,54079
2779,49005,cache,utah,UT,112656,114810,115858,117043,117867,119748,122342,124438
2780,49007,carbon,utah,UT,21403,21306,21230,20908,20621,20366,20371,20295
2781,49009,daggett,utah,UT,1059,1162,1094,1139,1123,1106,1081,1029
2782,49011,davis,utah,UT,306479,311899,315911,322306,328778,334834,341329,347637
2783,49013,duchesne,utah,UT,18607,18705,19013,19973,20214,20766,20315,20026
2784,49015,emery,utah,UT,10976,10984,10938,10759,10637,10356,10222,10077
2785,49017,garfield,utah,UT,5172,5149,5063,5033,5012,4978,5000,5078
2786,49019,grand,utah,UT,9225,9296,9355,9374,9469,9547,9656,9674
2787,49021,iron,utah,UT,46163,46620,46642,46532,47050,48139,49796,51001
2788,49023,juab,utah,UT,10246,10311,10295,10262,10411,10545,11003,11250
2789,49025,kane,utah,UT,7125,7293,7173,7122,7169,7046,7326,7567
2790,49027,millard,utah,UT,12503,12557,12454,12546,12537,12628,12682,12863
2791,49029,morgan,utah,UT,9469,9652,9803,10206,10590,11030,11373,11873
2792,49031,piute,utah,UT,1556,1499,1497,1487,1467,1492,1463,1420
2793,49033,rich,utah,UT,2264,2295,2256,2264,2274,2298,2306,2391
2794,49035,salt lake,utah,UT,1029655,1048313,1064489,1080830,1091271,1104372,1121379,1135649
2795,49037,san juan,utah,UT,14746,14837,15034,14988,15052,15238,15329,15356
2796,49039,sanpete,utah,UT,27822,28004,27950,28128,28307,28686,29303,30035
2797,49041,sevier,utah,UT,20802,20870,20659,20752,20734,20857,21147,21316
2798,49043,summit,utah,UT,36324,37438,37899,38461,39099,39599,40390,41106
2799,49045,tooele,utah,UT,58218,59184,59788,60640,61448,62641,64599,67456
2800,49047,uintah,utah,UT,32588,33246,34644,35690,36905,37776,36194,35150
2801,49049,utah,utah,UT,516564,530860,539776,551633,560909,573038,590475,606425
2802,49051,wasatch,utah,UT,23530,24433,25428,26673,27906,29273,30571,32106
2803,49053,washington,utah,UT,138115,141276,144216,147077,151179,154731,159237,165662
2804,49055,wayne,utah,UT,2778,2743,2709,2717,2695,2684,2685,2719
2805,49057,weber,utah,UT,231236,233890,236342,238222,240219,242978,247319,251769
2806,50001,addison,vermont,VT,36821,36846,36796,36825,36870,36808,36844,36776
2807,50003,bennington,vermont,VT,37125,36796,36603,36548,36187,36088,35854,35594
2808,50005,caledonia,vermont,VT,31227,31096,31015,31040,30873,30634,30167,30164
2809,50007,chittenden,vermont,VT,156545,157618,158493,159568,160455,161010,161522,162372
2810,50009,essex,vermont,VT,6306,6323,6224,6193,6155,6195,6240,6230
2811,50011,franklin,vermont,VT,47746,48187,48284,48388,48761,48933,48974,49025
2812,50013,grand isle,vermont,VT,6970,6969,6967,6984,6966,6869,6933,6998
2813,50015,lamoille,vermont,VT,24475,24674,24919,25058,25092,25195,25274,25337
2814,50017,orange,vermont,VT,28936,29007,28911,28849,28878,28885,28917,28974
2815,50019,orleans,vermont,VT,27231,27173,27153,27131,27022,27008,26751,26841
2816,50021,rutland,vermont,VT,61642,61196,60776,60487,60068,59566,59172,59087
2817,50023,washington,vermont,VT,59534,59559,59384,59210,58975,58617,58365,58290
2818,50025,windham,vermont,VT,44513,44202,43974,43785,43638,43219,43147,42869
2819,50027,windsor,vermont,VT,56670,56564,56107,55978,55725,55428,55194,55100
2820,51001,accomack,virginia,VA,33164,33222,33264,32963,32965,32911,32818,32545
2821,51003,albemarle,virginia,VA,98970,100259,101476,102349,103835,105218,106419,107702
2822,51005,alleghany,virginia,VA,16250,16158,16030,15917,15604,15429,15372,15122
2823,51007,amelia,virginia,VA,12690,12752,12747,12659,12717,12784,12830,13020
2824,51009,amherst,virginia,VA,32353,32110,32436,32156,32039,31638,31667,31594
2825,51011,appomattox,virginia,VA,14973,15104,15241,15316,15340,15468,15505,15681
2826,51013,arlington,virginia,VA,207627,216430,221729,225624,226503,228969,231610,234965
2827,51015,augusta,virginia,VA,73750,73641,73576,73847,73885,74301,74774,75144
2828,51017,bath,virginia,VA,4731,4655,4640,4588,4533,4460,4413,4297
2829,51019,bedford,virginia,VA,68676,75560,75758,76195,77035,77562,77828,77974
2830,51021,bland,virginia,VA,6824,6776,6695,6675,6587,6535,6475,6350
2831,51023,botetourt,virginia,VA,33148,32998,33118,32990,33074,33340,33150,33192
2832,51025,brunswick,virginia,VA,17434,17131,17035,16661,16495,16502,16275,16244
2833,51027,buchanan,virginia,VA,24098,23818,23813,23617,23134,22687,22102,21514
2834,51029,buckingham,virginia,VA,17146,17212,17068,17156,16938,17022,17060,17065
2835,51031,campbell,virginia,VA,54842,54791,54835,55086,55254,55258,55180,55010
2836,51033,caroline,virginia,VA,28545,28677,28954,29261,29754,29898,30071,30461
2837,51035,carroll,virginia,VA,30042,30092,29918,29907,29699,29822,29699,29708
2838,51036,charles city,virginia,VA,7256,7204,7126,7071,6975,7038,7023,7004
2839,51037,charlotte,virginia,VA,12586,12490,12395,12277,12177,12176,12130,12119
2840,51041,chesterfield,virginia,VA,316236,320422,323986,327879,332425,335251,338815,343599
2841,51043,clarke,virginia,VA,14034,14187,14242,14250,14320,14255,14322,14508
2842,51045,craig,virginia,VA,5190,5169,5138,5138,5178,5139,5140,5062
2843,51047,culpeper,virginia,VA,46689,47340,47841,48615,49230,49513,50333,51282
2844,51049,cumberland,virginia,VA,10052,9982,9839,9845,9839,9746,9742,9811
2845,51051,dickenson,virginia,VA,15903,15782,15712,15531,15348,15206,15040,14782
2846,51053,dinwiddie,virginia,VA,28001,28114,28191,28071,28012,27849,28025,28208
2847,51057,essex,virginia,VA,11151,11166,11129,11154,11057,11078,11096,11028
2848,51059,fairfax,virginia,VA,1081726,1105720,1121834,1135460,1139292,1142197,1144636,1148433
2849,51061,fauquier,virginia,VA,65203,66063,66591,67174,68161,68445,68784,69465
2850,51063,floyd,virginia,VA,15279,15399,15431,15482,15526,15547,15658,15755
2851,51065,fluvanna,virginia,VA,25691,25956,25885,25826,25974,26122,26169,26452
2852,51067,franklin,virginia,VA,56159,56343,56299,56279,56272,56231,56159,56445
2853,51069,frederick,virginia,VA,78305,79528,80259,81501,82740,83512,84684,86484
2854,51071,giles,virginia,VA,17286,17149,17017,16986,16851,16773,16887,16837
2855,51073,gloucester,virginia,VA,36858,36885,36834,36765,37019,36999,37101,37292
2856,51075,goochland,virginia,VA,21717,21377,21279,21569,21851,22159,22475,22685
2857,51077,grayson,virginia,VA,15533,15366,15143,15131,15921,15953,15869,15665
2858,51079,greene,virginia,VA,18403,18667,18816,18842,19092,19190,19331,19612
2859,51081,greensville,virginia,VA,12243,11966,11718,11594,11473,11731,11551,11679
2860,51083,halifax,virginia,VA,36241,35976,35717,35370,35181,35070,34964,34563
2861,51085,hanover,virginia,VA,99863,99906,100344,101066,101709,103045,104347,105923
2862,51087,henrico,virginia,VA,306935,310812,315830,319197,322391,324732,326147,327898
2863,51089,henry,virginia,VA,54151,53553,53119,52761,52253,51936,51604,51227
2864,51091,highland,virginia,VA,2321,2259,2234,2205,2238,2196,2212,2212
2865,51093,isle of wight,virginia,VA,35270,35289,35339,35529,35874,36171,36324,36552
2866,51095,james city,virginia,VA,67009,68316,69418,70628,72082,72838,74069,75524
2867,51097,king and queen,virginia,VA,6945,6986,7009,7026,7081,7082,7067,7003
2868,51099,king george,virginia,VA,23584,24278,24610,24906,25265,25395,25918,26337
2869,51101,king william,virginia,VA,15935,16015,15977,16095,16148,16281,16412,16708
2870,51103,lancaster,virginia,VA,11391,11276,11125,10966,10874,10836,10778,10788
2871,51105,lee,virginia,VA,25587,25533,25421,25068,24715,24547,24051,23758
2872,51107,loudoun,virginia,VA,312311,326896,338275,350858,362874,374697,386279,398080
2873,51109,louisa,virginia,VA,33153,33461,33499,33993,34319,34618,35276,35860
2874,51111,lunenburg,virginia,VA,12914,12911,12638,12531,12481,12330,12266,12235
2875,51113,madison,virginia,VA,13308,13142,13133,13093,13028,13034,13108,13277
2876,51115,mathews,virginia,VA,8978,8943,8910,8899,8815,8849,8806,8779
2877,51117,mecklenburg,virginia,VA,32727,32567,31692,31249,31122,30951,30786,30686
2878,51119,middlesex,virginia,VA,10959,10851,10845,10776,10650,10678,10768,10679
2879,51121,montgomery,virginia,VA,94392,94841,95671,96726,97250,97485,98440,98559
2880,51125,nelson,virginia,VA,15020,15018,14803,14803,14883,14790,14895,14943
2881,51127,new kent,virginia,VA,18429,18766,19149,19509,20014,20382,21030,21682
2882,51131,northampton,virginia,VA,12389,12406,12218,12024,12032,12084,12006,11846
2883,51133,northumberland,virginia,VA,12330,12453,12423,12298,12256,12247,12195,12275
2884,51135,nottoway,virginia,VA,15853,15878,15756,15629,15506,15604,15510,15434
2885,51137,orange,virginia,VA,33481,33998,34280,34626,34937,35209,35481,36073
2886,51139,page,virginia,VA,24042,23953,23839,23722,23779,23649,23591,23731
2887,51141,patrick,virginia,VA,18490,18329,18326,18243,18169,17946,17769,17665
2888,51143,pittsylvania,virginia,VA,63506,63259,62903,62559,62371,61987,61673,61258
2889,51145,powhatan,virginia,VA,28046,28125,28171,28293,28483,28045,28398,28601
2890,51147,prince edward,virginia,VA,23368,23227,23166,22718,22969,23100,23023,22703
2891,51149,prince george,virginia,VA,35725,36706,37119,37336,37401,38168,37807,37809
2892,51153,prince william,virginia,VA,402002,419591,430080,438653,444332,451247,456560,463023
2893,51155,pulaski,virginia,VA,34872,34736,34737,34544,34341,34340,34240,34184
2894,51157,rappahannock,virginia,VA,7373,7472,7405,7424,7331,7384,7333,7321
2895,51159,richmond,virginia,VA,9254,9207,9082,8956,8890,8795,8784,8939
2896,51161,roanoke,virginia,VA,92376,92847,92746,93338,93368,93296,93363,93730
2897,51163,rockbridge,virginia,VA,22307,22439,22373,22326,22429,22376,22411,22659
2898,51165,rockingham,virginia,VA,76314,76849,77126,77417,77874,78450,79298,80227
2899,51167,russell,virginia,VA,28897,28656,28400,28309,28046,27826,27394,27048
2900,51169,scott,virginia,VA,23177,23061,22959,22774,22529,22256,22028,21865
2901,51171,shenandoah,virginia,VA,41993,42262,42532,42512,42743,42864,42928,43225
2902,51173,smyth,virginia,VA,32208,32044,31903,31773,31573,31413,31075,30656
2903,51175,southampton,virginia,VA,18570,18631,18504,18327,18222,18129,18019,17750
2904,51177,spotsylvania,virginia,VA,122397,124534,125833,127445,128880,130032,131405,133033
2905,51179,stafford,virginia,VA,128961,132207,133376,135978,138802,140891,143477,146649
2906,51181,surry,virginia,VA,7058,6923,6839,6788,6781,6670,6570,6540
2907,51183,sussex,virginia,VA,12087,12085,11917,11763,11723,11689,11426,11373
2908,51185,tazewell,virginia,VA,45078,44738,44277,44025,43382,42898,42046,41095
2909,51187,warren,virginia,VA,37575,37623,37865,38476,38958,38891,39066,39563
2910,51191,washington,virginia,VA,54876,54802,55096,54774,54581,54308,54237,54387
2911,51193,westmoreland,virginia,VA,17454,17626,17507,17547,17439,17553,17659,17780
2912,51195,wise,virginia,VA,41452,41439,40899,40653,39884,39540,39034,38586
2913,51197,wythe,virginia,VA,29235,29188,29317,29272,29045,29101,28942,28882
2914,51199,york,virginia,VA,65464,65861,65892,66079,66601,67821,67742,67739
2915,51510,alexandria city,virginia,VA,139966,144598,147528,150268,151828,154132,157288,160035
2916,51520,bristol city,virginia,VA,17835,17721,17702,17398,17212,17058,16927,16790
2917,51530,buena vista city,virginia,VA,6650,6720,6756,6663,6560,6543,6384,6327
2918,51540,charlottesville city,virginia,VA,43475,43835,44601,45081,45575,46476,47286,48019
2919,51550,chesapeake city,virginia,VA,222209,225381,228100,230410,233430,235192,237621,240397
2920,51570,colonial heights city,virginia,VA,17411,17286,17380,17488,17452,17496,17642,17830
2921,51580,covington city,virginia,VA,5961,5917,5845,5832,5773,5655,5582,5531
2922,51590,danville city,virginia,VA,43055,42642,42705,42632,42242,41910,41643,41130
2923,51595,emporia city,virginia,VA,5927,5838,5811,5691,5599,5529,5375,5282
2924,51600,fairfax city,virginia,VA,22565,22482,22892,23270,23304,23404,23827,24097
2925,51610,falls church city,virginia,VA,12332,12715,13125,13416,13465,13881,13868,14583
2926,51620,franklin city,virginia,VA,8582,8448,8484,8541,8395,8329,8228,8176
2927,51630,fredericksburg city,virginia,VA,24286,25761,27186,27833,28227,27985,28271,28360
2928,51640,galax city,virginia,VA,7042,6845,6857,6936,6908,6806,6664,6625
2929,51650,hampton city,virginia,VA,137436,136567,137099,137301,137675,136296,135332,134669
2930,51660,harrisonburg city,virginia,VA,48914,49998,51355,51635,52658,52869,53943,54215
2931,51670,hopewell city,virginia,VA,22591,22505,22319,22175,22117,22233,22619,22621
2932,51678,lexington city,virginia,VA,7042,6966,7009,7140,7116,7117,7087,7106
2933,51680,lynchburg city,virginia,VA,75568,76618,77285,77999,78134,79146,79912,80995
2934,51683,manassas city,virginia,VA,37821,39174,40340,41183,41210,41542,41457,41501
2935,51685,manassas park city,virginia,VA,14273,15092,15422,15947,15938,16026,16085,16591
2936,51690,martinsville city,virginia,VA,13821,13593,13486,13414,13321,13282,13119,13142
2937,51700,newport news city,virginia,VA,180719,180135,180100,181364,181653,181083,180388,179388
2938,51710,norfolk city,virginia,VA,242803,243725,246160,245601,246574,246352,245532,244703
2939,51720,norton city,virginia,VA,3958,4096,4135,4111,4152,4027,3988,3936
2940,51730,petersburg city,virginia,VA,32420,32079,31990,32311,32240,32034,31850,31750
2941,51735,poquoson city,virginia,VA,12150,12039,12111,12091,12004,12013,11947,12053
2942,51740,portsmouth city,virginia,VA,95535,95738,96465,96069,95802,96241,94997,94572
2943,51750,radford city,virginia,VA,16408,16824,16716,17124,17389,17319,17410,17658
2944,51760,richmond city,virginia,VA,204214,206410,210842,214012,217185,220943,225288,227032
2945,51770,roanoke city,virginia,VA,97032,96846,98098,98938,99520,99823,99743,99837
2946,51775,salem city,virginia,VA,24802,25009,25157,25310,25435,25449,25547,25862
2947,51790,staunton city,virginia,VA,23746,24029,23806,24109,24281,24192,24257,24528
2948,51800,suffolk city,virginia,VA,84585,84754,85251,85770,86880,88103,89294,90237
2949,51810,virginia beach city,virginia,VA,437994,442868,445286,448226,449355,450864,451404,450435
2950,51820,waynesboro city,virginia,VA,21006,21105,21070,21181,21288,21502,21802,22327
2951,51830,williamsburg city,virginia,VA,14068,14116,14508,14618,14619,14866,14952,15031
2952,51840,winchester city,virginia,VA,26203,26662,27012,27339,27358,27383,27566,27932
2953,53001,adams,washington,WA,18728,18891,18978,19142,19196,19201,19262,19506
2954,53003,asotin,washington,WA,21623,21968,21908,22127,22192,22133,22310,22535
2955,53005,benton,washington,WA,175177,180412,182391,184380,186439,190170,193484,198171
2956,53007,chelan,washington,WA,72453,73233,73528,73798,74221,75168,75968,76533
2957,53009,clallam,washington,WA,71404,71750,71764,72052,72438,73133,74098,75474
2958,53011,clark,washington,WA,425363,432205,436403,441560,448422,457195,465548,474643
2959,53013,columbia,washington,WA,4078,4004,3977,4002,3983,3966,3997,4047
2960,53015,cowlitz,washington,WA,102410,102291,101649,101481,101784,103020,104756,106910
2961,53017,douglas,washington,WA,38431,38682,39246,39436,39776,40494,41272,41945
2962,53019,ferry,washington,WA,7551,7636,7663,7591,7590,7521,7542,7594
2963,53021,franklin,washington,WA,78163,83110,85844,86600,87768,88810,90315,92125
2964,53023,garfield,washington,WA,2266,2236,2208,2237,2197,2231,2257,2210
2965,53025,grant,washington,WA,89120,90650,91442,91821,92839,93380,93904,95158
2966,53027,grays harbor,washington,WA,72797,72366,71792,71066,70818,71065,71625,72697
2967,53029,island,washington,WA,78506,78901,78994,78166,78655,79999,81638,83159
2968,53031,jefferson,washington,WA,29872,29835,29782,29990,30135,30350,30909,31234
2969,53033,king,washington,WA,1931249,1972205,2009295,2047039,2081249,2117696,2155962,2188649
2970,53035,kitsap,washington,WA,251133,254250,254306,252434,253381,259175,263109,266414
2971,53037,kittitas,washington,WA,40915,41539,41611,41825,42582,43091,44928,46205
2972,53039,klickitat,washington,WA,20318,20684,20637,20867,20870,21008,21306,21811
2973,53041,lewis,washington,WA,75455,75657,75440,74974,74837,75419,76630,78200
2974,53043,lincoln,washington,WA,10570,10527,10430,10296,10226,10286,10333,10579
2975,53045,mason,washington,WA,60699,60858,60666,60462,60568,60984,62123,63710
2976,53047,okanogan,washington,WA,41120,41338,41213,41087,41243,41334,41479,41742
2977,53049,pacific,washington,WA,20920,20879,20583,20445,20563,20855,21209,21626
2978,53051,pend oreille,washington,WA,13001,12950,12999,12881,12906,13064,13126,13354
2979,53053,pierce,washington,WA,795225,802828,810928,819164,828819,841466,859752,876764
2980,53055,san juan,washington,WA,15769,15840,15844,15908,16000,16187,16296,16715
2981,53057,skagit,washington,WA,116901,117578,117733,118295,119907,121414,123390,125619
2982,53059,skamania,washington,WA,11066,11150,11198,11308,11376,11377,11593,11837
2983,53061,snohomish,washington,WA,713335,721837,731997,744377,757121,769444,786946,801633
2984,53063,spokane,washington,WA,471221,473291,475372,478407,482923,488899,497437,506152
2985,53065,stevens,washington,WA,43531,43433,43466,43258,43490,43596,44214,44730
2986,53067,thurston,washington,WA,252264,256241,258421,261798,264969,268148,273923,280588
2987,53069,wahkiakum,washington,WA,3978,3991,3998,4032,4036,4017,4176,4264
2988,53071,walla walla,washington,WA,58781,59435,59341,59378,59483,59889,59992,60567
2989,53073,whatcom,washington,WA,201140,203447,204878,206189,208112,211713,216274,221404
2990,53075,whitman,washington,WA,44776,44977,46546,46728,46753,47914,48528,49046
2991,53077,yakima,washington,WA,243231,246050,246428,246809,247064,248006,249323,250193
2992,54001,barbour,west virginia,WV,16589,16598,16869,16863,16902,16970,16720,16497
2993,54003,berkeley,west virginia,WV,104169,105608,106824,108335,110026,111497,113270,114920
2994,54005,boone,west virginia,WV,24629,24408,24356,24089,23708,23241,22795,22349
2995,54007,braxton,west virginia,WV,14523,14530,14449,14382,14400,14366,14341,14237
2996,54009,brooke,west virginia,WV,24069,23828,23691,23604,23382,23200,22707,22443
2997,54011,cabell,west virginia,WV,96319,96506,96819,96895,96514,96462,95669,94958
2998,54013,calhoun,west virginia,WV,7627,7638,7596,7551,7559,7465,7367,7307
2999,54015,clay,west virginia,WV,9386,9334,9208,9140,8882,8876,8843,8764
3000,54017,doddridge,west virginia,WV,8202,8247,8295,8546,8467,8696,8583,8560
3001,54019,fayette,west virginia,WV,46039,45910,45850,45549,45152,44687,44102,43521
3002,54021,gilmer,west virginia,WV,8693,8744,8741,8615,8489,8287,8128,8005
3003,54023,grant,west virginia,WV,11937,11897,11818,11755,11632,11666,11643,11670
3004,54025,greenbrier,west virginia,WV,35480,35705,35849,35769,35522,35541,35494,35287
3005,54027,hampshire,west virginia,WV,23964,23787,23680,23490,23439,23318,23343,23471
